unit_id,time,domain,component,split,voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_abs_mean,temperature_mean,temperature_std,temperature_max,ambient_temperature_c
BV08TR_0001,19,target,battery,train,3.5538713771824204,0.2655820319824672,2.7,4.178935468871233,-1.9431449406680144,0.357112039674781,1.9431449406680144,33.0363154962063,3.848372576874055,38.9548050754259,24.0
BV08TR_0001,20,target,battery,train,3.556288104743783,0.2606714681658376,2.7,4.164222199466839,-1.9453636437955868,0.3389889479533059,1.9453636437955868,32.230563702360854,4.009356282675236,38.44784817017422,24.0
BV08TR_0001,21,target,battery,train,3.553537696945097,0.2641079885494973,2.7,4.179368897030543,-1.944942171294604,0.3573939971483037,1.944942171294604,32.775593469775686,3.8848569890423024,38.74977132774423,24.0
BV08TR_0001,22,target,battery,train,3.5548274384684646,0.2639133706401901,2.7,4.179619797127698,-1.959888990187426,0.3681512870270332,1.959888990187426,33.279142999380724,3.779894135351874,39.01940172748186,24.0
BV08TR_0001,23,target,battery,train,3.5553698094169746,0.2598392167115831,2.7,4.184768787307314,-1.9495480804538403,0.3181041950074477,1.9495480804538403,32.2348560995845,3.996569312835812,38.45352238289996,24.0
BV08TR_0001,24,target,battery,train,3.552032592959212,0.2630080428250823,2.7,4.166861023505704,-1.9481125843478384,0.3430935406991399,1.9481125843478384,32.152842495956136,4.042136247673854,38.36358482772357,24.0
BV08TR_0001,25,target,battery,train,3.550818559414272,0.2628085695824592,2.7,4.173746440756857,-1.9590635351322163,0.3170494135045842,1.9590635351322163,32.781959318192655,3.8821401143413183,38.78225865096237,24.0
BV08TR_0001,26,target,battery,train,3.554298284978546,0.2607986177872612,2.7,4.176431771126559,-1.95079725039742,0.3607749777004269,1.95079725039742,32.18993638553667,4.007943872529905,38.35592525327454,24.0
BV08TR_0001,27,target,battery,train,3.550019676340175,0.2605576299983595,2.7,4.1703997138517375,-1.961867634768316,0.2850601271172701,1.961867634768316,32.799648342105336,3.858179284288387,38.62582454641877,24.0
BV08TR_0001,28,target,battery,train,3.55411628566395,0.25726315884987,2.7,4.183721618410515,-1.947535391301572,0.2836682734885377,1.947535391301572,32.7186329167055,3.849140696165345,38.46056388167825,24.0
BV08TR_0001,29,target,battery,train,3.549416596621552,0.2611960111797524,2.7,4.18174821990316,-1.9471152565169607,0.2853972769198157,1.9471152565169607,32.46775962374557,3.922045980813804,38.52670707212359,24.0
BV08TR_0001,30,target,battery,train,3.550577016974104,0.2607548766460691,2.7,4.168087497919121,-1.9579562446256424,0.3384654666729521,1.9579562446256424,32.848018850705934,3.856537026118618,38.69136966800848,24.0
BV08TR_0001,31,target,battery,train,3.546314426019132,0.2634035005956979,2.7,4.166611532361969,-1.958522467167385,0.3198217388243091,1.958522467167385,32.23809936845475,3.986152562681824,38.15793838129444,24.0
BV08TR_0001,32,target,battery,train,3.550880127835012,0.2613148350953033,2.7,4.180272160496002,-1.946931146688191,0.3172009366326088,1.946931146688191,32.47272057761901,3.908949961292219,38.40849030405742,24.0
BV08TR_0001,33,target,battery,train,3.546863074857217,0.2639674632339799,2.7,4.175228308047285,-1.945876848885926,0.3333046211050124,1.945876848885926,32.45445977856978,3.9139282367118544,38.42959779732862,24.0
BV08TR_0001,34,target,battery,train,3.550259396670581,0.2580932166253206,2.7,4.17379480822352,-1.9429552376248205,0.2807533890673584,1.9429552376248205,32.58169229859098,3.848518512782289,38.41984862998952,24.0
BV08TR_0001,35,target,battery,train,3.5415811003303177,0.267072306148276,2.7,4.182043267626029,-1.955925434481269,0.331721078739134,1.955925434481269,32.364042798540645,3.962503296137482,38.30199112008622,24.0
BV08TR_0001,36,target,battery,train,3.547033804878898,0.2636215131930908,2.7,4.1711443814810885,-1.944202471322286,0.3487374255176967,1.944202471322286,32.72994217580287,3.851954467899703,38.5567193239248,24.0
BV08TR_0001,37,target,battery,train,3.5441804569961186,0.2638815409456289,2.7,4.164109625115071,-1.9517247726100804,0.3152369391073138,1.9517247726100804,32.55377044851336,3.88546491823751,38.73722775099901,24.0
BV08TR_0001,38,target,battery,train,3.548118421231884,0.2609691748995052,2.7,4.17559453036115,-1.9415203109233088,0.3459361547770088,1.9415203109233088,32.38885601168733,3.895604865691465,38.31349035836174,24.0
BV08TR_0001,39,target,battery,train,3.5441083477670694,0.2642555467336594,2.7,4.169836344718411,-1.94098724536499,0.3274092659453241,1.94098724536499,32.78817792458293,3.834485341568549,38.682747856951735,24.0
BV08TR_0001,40,target,battery,train,3.5401676038204983,0.2664244833096411,2.7,4.174478206033617,-1.9430876446824472,0.3158828049234025,1.9430876446824472,32.09505971910098,3.967212930160693,38.05249841879423,24.0
BV08TR_0001,41,target,battery,train,3.5438887583741847,0.261982235170266,2.7,4.177710646070072,-1.9382720329406204,0.2997323382010032,1.9382720329406204,32.12536608018288,3.9263441546359577,38.0611850637838,24.0
BV08TR_0001,42,target,battery,train,3.537150259563932,0.270795035468171,2.7,4.171470049520179,-1.9483445883142407,0.3557590641934098,1.9483445883142407,33.08474484383203,3.817532224289287,38.75842760914737,24.0
BV08TR_0001,43,target,battery,train,3.542350287666179,0.2646654306870631,2.7,4.1672983087395785,-1.9395027452868911,0.3697448303865597,1.9395027452868911,32.12606606191587,3.9767938813511057,38.04573883522581,24.0
BV08TR_0001,44,target,battery,train,3.5380652658855656,0.2680689804266155,2.7,4.174139728061263,-1.9410245796352552,0.3464822505032575,1.9410245796352552,32.37074290242039,3.946940182871897,38.30982958136453,24.0
BV08TR_0001,45,target,battery,train,3.5323813563711,0.2723198064152555,2.7,4.173506695858348,-1.946634250913624,0.3098945168876705,1.946634250913624,32.665239202561054,3.850291382666031,38.61888312355494,24.0
BV08TR_0001,46,target,battery,train,3.5349474553114653,0.2688562692956195,2.7,4.170838767208531,-1.9366026878212528,0.2799232737397097,1.9366026878212528,33.05394133925766,3.7325912423357095,38.75505667965133,24.0
BV08TR_0001,47,target,battery,train,3.53395338737094,0.2719806922173661,2.7,4.17301972437916,-1.929535479924556,0.333900200048603,1.929535479924556,33.0615160025706,3.7578667531147136,38.75970105123409,24.0
BV08TR_0001,48,target,battery,train,3.5354356270326326,0.2677930603673884,2.7,4.18312177210759,-1.930678964493752,0.2734009889947984,1.930678964493752,32.219617456348054,3.892688376823731,37.95346130357812,24.0
BV08TR_0001,49,target,battery,train,3.535510674773662,0.270734976610352,2.7,4.178341849815155,-1.9264939166851789,0.3425696586910051,1.9264939166851789,32.619335757835266,3.837088065044457,38.46301022872383,24.0
BV08TR_0001,50,target,battery,train,3.5369381894781693,0.2656616670935039,2.7,4.177256641223098,-1.9280733671785768,0.3023534115339827,1.9280733671785768,32.09098940669903,3.900328966078208,37.99023789599215,24.0
BV08TR_0001,51,target,battery,train,3.536191545790265,0.2685751179777471,2.7,4.172741920494085,-1.921645109607276,0.3618414179186585,1.921645109607276,32.2234522323182,3.9012787997922898,38.104404146565166,24.0
BV08TR_0001,52,target,battery,train,3.529844398166716,0.2715139175198477,2.7,4.186707672085994,-1.9289236093425977,0.2850105550171128,1.9289236093425977,31.93039155715113,3.935952089261381,37.80193804242415,24.0
BV08TR_0001,53,target,battery,train,3.5344265408134827,0.266599030098245,2.7,4.1775549889752,-1.9248945000748487,0.2917840884011725,1.9248945000748487,32.5669030447681,3.7758270680564574,38.20013686913615,24.0
BV08TR_0001,54,target,battery,train,3.5323086590760493,0.2678515205132592,2.7,4.177614268006004,-1.942173428999893,0.2918813834310975,1.942173428999893,32.3296784713288,3.860618444777329,38.13871781332438,24.0
BV08TR_0001,55,target,battery,train,3.529314480067394,0.2737968523802802,2.7,4.177916604947924,-1.9256807724717984,0.3109522953747396,1.9256807724717984,31.98703437083762,3.92314609710096,37.93137598316824,24.0
BV08TR_0001,56,target,battery,train,3.527423531071168,0.2759185912579233,2.7,4.164817178807195,-1.9227219268747249,0.3542545928654568,1.9227219268747249,32.51983467669114,3.845638154429135,38.30541832310298,24.0
BV08TR_0001,57,target,battery,train,3.528664244746966,0.2715323869150633,2.7,4.17304519741565,-1.9283064296616672,0.2876676103833142,1.9283064296616672,32.04756563047336,3.893283165055287,38.15581212074571,24.0
BV08TR_0001,58,target,battery,train,3.53038779996174,0.2724859867109809,2.7,4.174158212820877,-1.9342156325289368,0.3612433537275094,1.9342156325289368,32.59769465968378,3.825106616133879,38.4023917038438,24.0
BV08TR_0001,59,target,battery,train,3.529481473515969,0.2699414926847424,2.7,4.179050905867088,-1.9303067241121528,0.2845035667380564,1.9303067241121528,31.815506485774467,3.9087105900236736,37.62411027959099,24.0
BV08TR_0001,60,target,battery,train,3.528361978562758,0.2709310704955996,2.7,4.172477146405263,-1.943059455066884,0.2934080006480648,1.943059455066884,31.830879961785147,3.9182940413628153,37.78614925571377,24.0
BV08TR_0001,61,target,battery,train,3.53121164702208,0.2682574911509635,2.7,4.172891409715411,-1.9317420404587795,0.2957977149378966,1.9317420404587795,32.03558723371735,3.8578747759640017,37.8713154738227,24.0
BV08TR_0001,62,target,battery,train,3.5281983439391427,0.2721888051692707,2.7,4.176499390609461,-1.929277262756312,0.306381443351612,1.929277262756312,31.829506649281768,3.902605935998986,37.74860770431143,24.0
BV08TR_0002,0,target,battery,train,3.556869416434591,0.2664503357608377,2.7,4.199457546790854,-1.9250238177177663,0.3480461385251354,1.9250238177177663,31.126752292558127,3.783079482473863,36.59011315989575,24.0
BV08TR_0002,1,target,battery,train,3.5594351650585625,0.2648776437207815,2.7,4.193869058531011,-1.9145245956990653,0.3152182816336151,1.9145245956990653,31.578752640901858,3.660119037250384,36.99186485029291,24.0
BV08TR_0002,2,target,battery,train,3.5612667671237954,0.2611438876183712,2.7,4.189942189981481,-1.915439801876284,0.3459450249355969,1.915439801876284,31.63059030269808,3.62270739783333,36.99116827405282,24.0
BV08TR_0002,3,target,battery,train,3.562346872623835,0.2615145094555745,2.7,4.194767031197842,-1.9273465625599708,0.2720150274117722,1.9273465625599708,31.330263771290834,3.678155185507712,36.81338200139375,24.0
BV08TR_0002,4,target,battery,train,3.5578256176138914,0.2657354611353716,2.7,4.192426043516288,-1.9140483256363217,0.2688580385421106,1.9140483256363217,31.247819416898867,3.7177296407109393,36.79823659560645,24.0
BV08TR_0002,5,target,battery,train,3.5601711457440417,0.259977063666005,2.7,4.194331001634362,-1.925106640587367,0.3587598084852162,1.925106640587367,31.269058996493523,3.731869167882617,36.96706151863405,24.0
BV08TR_0002,6,target,battery,train,3.5566585820143435,0.2647081538211367,2.7,4.193925682465786,-1.917375801571352,0.3083239698719014,1.917375801571352,31.302326152859354,3.702666100645669,36.79484357813789,24.0
BV08TR_0002,7,target,battery,train,3.5604860050888014,0.2606736804432423,2.7,4.198532701053807,-1.91835900922516,0.2834429862409934,1.91835900922516,31.76047826672337,3.583526137652989,37.34633695924181,24.0
BV08TR_0002,8,target,battery,train,3.557156113622058,0.2633662184536882,2.7,4.195779389761035,-1.9177418218644648,0.3312165495660806,1.9177418218644648,31.28406618986968,3.714782419421438,36.810644563000665,24.0
BV08TR_0002,9,target,battery,train,3.5607171510734816,0.260031266506868,2.7,4.1950070515117135,-1.9222347859989133,0.2919562002389785,1.9222347859989133,31.871343024383567,3.5359350029050667,37.1697169949744,24.0
BV08TR_0002,10,target,battery,train,3.5579766571165363,0.261972774301138,2.7,4.19087572669073,-1.9197893629284823,0.2710825787209217,1.9197893629284823,31.199552628664712,3.725769253240159,36.9003559218495,24.0
BV08TR_0002,11,target,battery,train,3.559335965570883,0.2583798641701553,2.7,4.19536200880373,-1.9253506318372853,0.3214513602723062,1.9253506318372853,31.26131527738429,3.683067418107289,36.88731714500221,24.0
BV08TR_0002,12,target,battery,train,3.559458164499924,0.2586790416469194,2.7,4.194447002889138,-1.934386404968652,0.2834892704349622,1.934386404968652,31.19086973938086,3.7323400954369927,36.99904322814955,24.0
BV08TR_0002,13,target,battery,train,3.56087302669972,0.2554664080332552,2.7,4.195966928842002,-1.9414150237311123,0.3423812142140565,1.9414150237311123,32.11326915733833,3.491746225618145,37.42803414069888,24.0
BV08TR_0002,14,target,battery,train,3.5572688466639675,0.2607757223295348,2.7,4.195511318970548,-1.92656492561423,0.3147732801754079,1.92656492561423,31.39748478302154,3.666884052414651,36.84159616079352,24.0
BV08TR_0002,15,target,battery,train,3.5614221336769485,0.2564782683874578,2.7,4.195555587534746,-1.9281360626533368,0.2738065356434627,1.9281360626533368,32.16654371228985,3.459470852049368,37.65004845605459,24.0
BV08TR_0002,16,target,battery,train,3.558037452459039,0.2589125366069795,2.7,4.193165729588923,-1.9256479343172288,0.2711110592952311,1.9256479343172288,31.8076931476431,3.556716085623579,37.22704601497288,24.0
BV08TR_0002,17,target,battery,train,3.556071824644794,0.2584290444209193,2.7,4.193893577294866,-1.936485697960877,0.2827935502749248,1.936485697960877,31.23057781382911,3.68694134626198,36.8183981965882,24.0
BV08TR_0002,18,target,battery,train,3.5591745572697726,0.2537363948571043,2.7,4.193754791178461,-1.940322824385929,0.2863265021553726,1.940322824385929,32.00274165275838,3.506455374515555,37.48150163511047,24.0
BV08TR_0002,19,target,battery,train,3.555238628295792,0.2601576978659579,2.7,4.198724993609505,-1.9293590923976216,0.2930638872192915,1.9293590923976216,31.971387435375025,3.4987427137438063,37.35012989983081,24.0
BV08TR_0002,20,target,battery,train,3.557135072120269,0.2556196272376907,2.7,4.194624395365618,-1.9311045679587493,0.3090547858838031,1.9311045679587493,31.36891968966963,3.661346901980045,36.89855204227364,24.0
BV08TR_0002,21,target,battery,train,3.553835291581073,0.2579137544734327,2.7,4.193057696642337,-1.9313043578898563,0.3180498264247408,1.9313043578898563,31.30055267906395,3.6832508742299104,36.8481105888687,24.0
BV08TR_0002,22,target,battery,train,3.557452244609689,0.2539714929410458,2.7,4.192387878638381,-1.932305739185085,0.3054672257595539,1.932305739185085,31.48033634886785,3.622512017587779,37.05866635883861,24.0
BV08TR_0002,23,target,battery,train,3.55505444653112,0.2568400497516236,2.7,4.19112198866468,-1.9331661524038948,0.3039787269138817,1.9331661524038948,31.32845939169829,3.656449015367304,36.78893034755885,24.0
BV08TR_0002,24,target,battery,train,3.556432188048508,0.252432585392235,2.7,4.1899789441390185,-1.9324943749278507,0.3536635791081514,1.9324943749278507,31.19022255097608,3.672530225751379,36.77606506924795,24.0
BV08TR_0002,25,target,battery,train,3.554821533568254,0.2554757609976281,2.7,4.189231837620339,-1.9288218339890448,0.2781378489803006,1.9288218339890448,31.328809799367743,3.63212330934636,36.94176968964423,24.0
BV08TR_0002,26,target,battery,train,3.549871970847287,0.2580495333728841,2.7,4.189077013334347,-1.934791884309544,0.3591368039030497,1.934791884309544,31.188405014756643,3.71275207647797,37.03477941903349,24.0
BV08TR_0002,27,target,battery,train,3.5489467468919487,0.2611176495256795,2.7,4.195203813138644,-1.925921189445632,0.2719538169283562,1.925921189445632,31.15342120820524,3.676959858559453,36.82946137306222,24.0
BV08TR_0002,28,target,battery,train,3.550429555101817,0.2558189204365436,2.7,4.193237909512022,-1.9285113858674383,0.3223916025546846,1.9285113858674383,31.172511925266427,3.7034973413884416,36.77121361745535,24.0
BV08TR_0002,29,target,battery,train,3.547604468467433,0.2590486536909244,2.7,4.195234102298081,-1.929006758510072,0.3151619819476396,1.929006758510072,31.599544390644795,3.5984433283245814,37.04563516568877,24.0
BV08TR_0002,30,target,battery,train,3.544938698381693,0.2623137268121779,2.7,4.1915092660510185,-1.928505882707849,0.2982948217195838,1.928505882707849,31.16843912397504,3.695940305084613,36.79488581047968,24.0
BV08TR_0002,31,target,battery,train,3.541370370632126,0.2624538016511235,2.7,4.185290362991071,-1.938498400936201,0.3508004161418753,1.938498400936201,31.22497589579136,3.723504277961607,36.73391851492705,24.0
BV08TR_0002,32,target,battery,train,3.5441154008330265,0.2607326618956792,2.7,4.19408189338828,-1.92602902624481,0.3291285668693854,1.92602902624481,31.831278004220124,3.573516492411384,37.37055982028442,24.0
BV08TR_0002,33,target,battery,train,3.541931792594552,0.263807666520755,2.7,4.189635944084889,-1.923449969862936,0.2838281514250926,1.923449969862936,31.16203580795101,3.697445579837781,36.72003724625904,24.0
BV08TR_0002,34,target,battery,train,3.543765874245575,0.2594566951536394,2.7,4.189508916417653,-1.922382465170628,0.3424307676770601,1.922382465170628,32.09494647423245,3.503247962619849,37.313075203055774,24.0
BV08TR_0002,35,target,battery,train,3.5419433493329104,0.2587985506795505,2.7,4.191220507357526,-1.930601059608338,0.3483586427972375,1.930601059608338,31.14266326071747,3.6980421318300336,36.82828659452856,24.0
BV08TR_0002,36,target,battery,train,3.538083247140712,0.2627432713359194,2.7,4.193259612958237,-1.9281213777059023,0.3453167544843411,1.9281213777059023,31.75882664424769,3.601709422148613,37.15096724001369,24.0
BV08TR_0002,37,target,battery,train,3.5424202943781378,0.2607741006147271,2.7,4.189495566428329,-1.9182547422110536,0.2733093210481002,1.9182547422110536,31.384105266878283,3.626405486016218,36.76093313631938,24.0
BV08TR_0002,38,target,battery,train,3.5387515027942973,0.2607348868671326,2.7,4.194981982567642,-1.924175285060437,0.357764011567308,1.924175285060437,31.71012479268573,3.5928936944935392,37.06075269063162,24.0
BV08TR_0002,39,target,battery,train,3.5412732108662883,0.2594519654642772,2.7,4.189468241389114,-1.9141599148536448,0.3000999250872699,1.9141599148536448,31.61307950931981,3.567115598184614,36.94977206434886,24.0
BV08TR_0002,40,target,battery,train,3.5369746778717315,0.2624510045235185,2.7,4.193940779859799,-1.9174622074325456,0.3303710504981228,1.9174622074325456,31.192824929659828,3.672327374497386,36.62099052002744,24.0
BV08TR_0002,41,target,battery,train,3.533871044518812,0.2656753956373628,2.7,4.194743447548819,-1.9163538525086348,0.3543426178872692,1.9163538525086348,32.04064261962896,3.5195206683544886,37.39554053714632,24.0
BV08TR_0002,42,target,battery,train,3.5376011551512136,0.2614487137882323,2.7,4.184230728421001,-1.913838360120016,0.3237777478056413,1.913838360120016,31.769047102611605,3.538298514908312,37.110307594839725,24.0
BV08TR_0002,43,target,battery,train,3.533949535608469,0.2644562871794111,2.7,4.180912231771709,-1.9124908586504967,0.3507851612397504,1.9124908586504967,32.11442740975074,3.483908857188684,37.363008099008354,24.0
BV08TR_0002,44,target,battery,train,3.5317879442762217,0.265192688846106,2.7,4.195090549233763,-1.9211849281779536,0.3349613808366018,1.9211849281779536,31.17514026510275,3.692087998688952,36.78959542149872,24.0
BV08TR_0002,45,target,battery,train,3.534761062056712,0.2636782288774526,2.7,4.192796012051678,-1.9102301891036944,0.2949122072853587,1.9102301891036944,31.359770809110188,3.612331162908247,36.97361757749315,24.0
BV08TR_0002,46,target,battery,train,3.5299359455999304,0.2664594603778627,2.7,4.187340616474338,-1.91148099482334,0.3547831110591568,1.91148099482334,31.118968124609967,3.6966628885222,36.64292171014669,24.0
BV08TR_0002,47,target,battery,train,3.529733544518133,0.2671230829135319,2.7,4.19434227436914,-1.9236315090459448,0.3160094387704793,1.9236315090459448,31.316526228417725,3.665254633313024,36.75094885049623,24.0
BV08TR_0002,48,target,battery,train,3.533551481597885,0.2625705244519721,2.7,4.189120883627273,-1.923420712260321,0.2844785848938913,1.923420712260321,31.644828643749285,3.5469532912041872,37.00784528756705,24.0
BV08TR_0002,49,target,battery,train,3.5286043783796712,0.2677016058005182,2.7,4.195062612895563,-1.9125546970420124,0.3108371915961229,1.9125546970420124,31.33053068931781,3.624359894216963,36.75875723524502,24.0
BV08TR_0002,50,target,battery,train,3.532165385985913,0.2641567456293824,2.7,4.194242750689999,-1.9136043406428591,0.2881219588464613,1.9136043406428591,31.273752436370163,3.6206601406885497,36.7435039724431,24.0
BV08TR_0002,51,target,battery,train,3.5285317247280177,0.2672554459218734,2.7,4.190987465935206,-1.9122248028977624,0.3037228839717122,1.9122248028977624,31.035451987856657,3.695620527004303,36.6015488856442,24.0
BV08TR_0002,52,target,battery,train,3.531855907373181,0.2636516109172348,2.7,4.188462689335422,-1.9173785417894176,0.3116965273331357,1.9173785417894176,31.31710067929616,3.6139945507831066,36.71719432289517,24.0
BV08TR_0002,53,target,battery,train,3.5315231228081303,0.2643860025473544,2.7,4.18299363492728,-1.928096647968509,0.2890022594863666,1.928096647968509,31.657172750830064,3.5610386065460395,37.14270208444966,24.0
BV08TR_0002,54,target,battery,train,3.5332777315596093,0.25930067352348,2.7,4.18525494677801,-1.9329659800692764,0.3191505658818843,1.9329659800692764,31.29748610033004,3.612823812495934,36.89331838648416,24.0
BV08TR_0002,55,target,battery,train,3.5281730072133777,0.2657058087053969,2.7,4.195436823823133,-1.9187822277187312,0.3318394111037491,1.9187822277187312,31.055015786330948,3.668827573100756,36.85615805544444,24.0
BV08TR_0002,56,target,battery,train,3.5334913386936595,0.2587039442109067,2.7,4.187656819539211,-1.9386646990079608,0.3076751411043226,1.9386646990079608,30.99894120628344,3.6605877983388257,36.61770255380508,24.0
BV08TR_0002,57,target,battery,train,3.529881832566158,0.2633393074872822,2.7,4.190460799101007,-1.9208624928111149,0.2934807105094981,1.9208624928111149,30.944626749429563,3.67629495350153,36.5958448893212,24.0
BV08TR_0002,58,target,battery,train,3.532966722335712,0.2577750603327686,2.7,4.191576618633678,-1.9418755373877443,0.3574389110715053,1.9418755373877443,31.03137970836389,3.650444459454014,36.70965531959527,24.0
BV08TR_0002,59,target,battery,train,3.5308364268943446,0.2612097465797388,2.7,4.187093502955204,-1.9236710459077988,0.2954105055275966,1.9236710459077988,31.685769729879947,3.495754469273345,37.152989108797776,24.0
BV08TR_0002,60,target,battery,train,3.527316539620379,0.2614950554905111,2.7,4.185244227397506,-1.9408929297974569,0.3277818064604735,1.9408929297974569,31.52355295623356,3.5517256735890848,37.01156385670664,24.0
BV08TR_0002,61,target,battery,train,3.530865551838022,0.2577293984284581,2.7,4.187303997628096,-1.9433461427570813,0.3496047450547032,1.9433461427570813,30.9316543749783,3.6746609740443694,36.48962422834079,24.0
BV08TR_0002,62,target,battery,train,3.5280864034859354,0.2624005912773831,2.7,4.185442030518387,-1.925693286278957,0.2805090972463572,1.925693286278957,31.36770549036984,3.5904547003530425,36.96597817810383,24.0
BV08TR_0002,63,target,battery,train,3.5300717541845024,0.2584679104186304,2.7,4.186250600294817,-1.9315354560423728,0.3458930279670814,1.9315354560423728,31.22814181480159,3.5695957116691552,36.83769455220071,24.0
BV08TR_0002,64,target,battery,train,3.5276282315029706,0.2616796163424172,2.7,4.18354326789553,-1.930720271439628,0.3029570448356048,1.930720271439628,31.08608792914385,3.591027441061469,36.460660729493945,24.0
BV08TR_0002,65,target,battery,train,3.531589247279704,0.2565789923600825,2.7,4.187384536009872,-1.9317636542100425,0.3211557402184733,1.9317636542100425,31.44816671545426,3.52176693563068,37.11020073572766,24.0
BV08TR_0002,66,target,battery,train,3.5283243894426013,0.2591110344844,2.7,4.186175549724477,-1.929491043633852,0.3081921312534572,1.929491043633852,31.258656665823093,3.5260585729773384,36.66995494008724,24.0
BV08TR_0002,67,target,battery,train,3.526364351615108,0.2614164316623751,2.7,4.185901125985786,-1.9311318249245488,0.2799808884958615,1.9311318249245488,31.8778139471763,3.4416096744402336,37.165258238581735,24.0
BV08TR_0002,68,target,battery,train,3.530179975727962,0.2563096428767669,2.7,4.185957363760516,-1.928322960171878,0.288136308600477,1.928322960171878,31.641849679449965,3.458634198613612,37.10427542848334,24.0
BV08TR_0002,69,target,battery,train,3.527501350122979,0.2562669342555641,2.7,4.187255413635565,-1.9433299976349567,0.3129447687505443,1.9433299976349567,31.51123807198197,3.493924870752149,36.99117932671548,24.0
BV08TR_0002,70,target,battery,train,3.5235959856714443,0.2591391084359383,2.7,4.184995751873893,-1.9423507759595595,0.3455556416583712,1.9423507759595595,31.17448321752391,3.5519538447272945,36.6000482920645,24.0
